C:\Users\alexc\AppData\Local\Programs\Python\Python311\python.exe D:\Cojo\agcojocaru-Adapting-unconstrained-spiking-neural-networks-to\experiments\mnist\train_spike_count.py 
2024-05-19 16:38:38.536095: I tensorflow/core/util/port.cc:113] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2024-05-19 16:38:39.575395: I tensorflow/core/util/port.cc:113] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
This network will be trained using DT = 0.015
Numpy seed: 397793767, Cupy seed: 943569308
Loading datasets...
Creating network...
Training...
Train | Epoch 0.1 | Loss: 72.07, Accuracy (%): 43.68, Silent labels (%): 10.57, Time (s): 15.7
Train | Epoch 5.9 | Loss: 6.06, Accuracy (%): 98.43, Silent labels (%): 0.0, Time (s): 48.84
Train | Epoch 6.0 | Loss: 6.34, Accuracy (%): 98.13, Silent labels (%): 0.0, Time (s): 54.34
Test | Epoch 6.0 | Loss: 6.61, Accuracy (%): 97.88, Learning rate: 0.003, Hidden layer 1 spike counts: 333.27, Output layer spike counts: 41.85, Hidden layer 1 silents (%): 2.38, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 521.46, Output layer weights norm: 74.73, Time (s): 1.51
Best accuracy: 97.88%, Networks save to: best_model
Train | Epoch 6.1 | Loss: 5.84, Accuracy (%): 98.68, Silent labels (%): 0.0, Time (s): 5.07
Train | Epoch 6.2 | Loss: 5.8, Accuracy (%): 98.45, Silent labels (%): 0.0, Time (s): 10.58
Train | Epoch 6.3 | Loss: 6.03, Accuracy (%): 98.4, Silent labels (%): 0.0, Time (s): 15.88
Train | Epoch 6.4 | Loss: 5.95, Accuracy (%): 98.43, Silent labels (%): 0.0, Time (s): 21.18
Train | Epoch 6.5 | Loss: 5.85, Accuracy (%): 98.43, Silent labels (%): 0.0, Time (s): 26.61
Train | Epoch 6.6 | Loss: 5.9, Accuracy (%): 98.33, Silent labels (%): 0.0, Time (s): 31.77
Train | Epoch 6.7 | Loss: 5.68, Accuracy (%): 98.53, Silent labels (%): 0.0, Time (s): 36.85
Train | Epoch 6.8 | Loss: 5.76, Accuracy (%): 98.53, Silent labels (%): 0.0, Time (s): 42.1
Train | Epoch 6.9 | Loss: 5.64, Accuracy (%): 98.53, Silent labels (%): 0.0, Time (s): 47.12
Train | Epoch 7.0 | Loss: 5.66, Accuracy (%): 98.6, Silent labels (%): 0.0, Time (s): 52.11
Test | Epoch 7.0 | Loss: 6.47, Accuracy (%): 98.0, Learning rate: 0.003, Hidden layer 1 spike counts: 316.31, Output layer spike counts: 41.26, Hidden layer 1 silents (%): 1.88, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 532.18, Output layer weights norm: 77.28, Time (s): 1.49
Best accuracy: 98.0%, Networks save to: best_model
Train | Epoch 7.1 | Loss: 5.47, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 4.86
Train | Epoch 7.2 | Loss: 5.35, Accuracy (%): 98.72, Silent labels (%): 0.0, Time (s): 9.84
Train | Epoch 7.3 | Loss: 5.69, Accuracy (%): 98.35, Silent labels (%): 0.0, Time (s): 15.06
Train | Epoch 7.4 | Loss: 5.59, Accuracy (%): 98.58, Silent labels (%): 0.0, Time (s): 20.41
Train | Epoch 7.5 | Loss: 5.55, Accuracy (%): 98.58, Silent labels (%): 0.0, Time (s): 25.9
Train | Epoch 7.6 | Loss: 5.52, Accuracy (%): 98.67, Silent labels (%): 0.0, Time (s): 31.45
Train | Epoch 7.7 | Loss: 5.29, Accuracy (%): 98.67, Silent labels (%): 0.0, Time (s): 36.68
Train | Epoch 7.8 | Loss: 5.37, Accuracy (%): 98.65, Silent labels (%): 0.0, Time (s): 41.92
Train | Epoch 7.9 | Loss: 5.37, Accuracy (%): 98.67, Silent labels (%): 0.0, Time (s): 47.18
Train | Epoch 8.0 | Loss: 5.5, Accuracy (%): 98.7, Silent labels (%): 0.0, Time (s): 52.22
Test | Epoch 8.0 | Loss: 6.25, Accuracy (%): 97.95, Learning rate: 0.003, Hidden layer 1 spike counts: 303.4, Output layer spike counts: 41.76, Hidden layer 1 silents (%): 1.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 543.08, Output layer weights norm: 79.8, Time (s): 1.55
Train | Epoch 8.1 | Loss: 5.19, Accuracy (%): 99.03, Silent labels (%): 0.0, Time (s): 5.05
Train | Epoch 8.2 | Loss: 5.11, Accuracy (%): 98.75, Silent labels (%): 0.0, Time (s): 10.27
Train | Epoch 8.3 | Loss: 5.23, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 15.51
Train | Epoch 8.4 | Loss: 5.04, Accuracy (%): 98.88, Silent labels (%): 0.0, Time (s): 20.65
Train | Epoch 8.5 | Loss: 5.22, Accuracy (%): 98.75, Silent labels (%): 0.0, Time (s): 25.6
Train | Epoch 8.6 | Loss: 5.22, Accuracy (%): 98.7, Silent labels (%): 0.0, Time (s): 30.39
Train | Epoch 8.7 | Loss: 5.17, Accuracy (%): 98.82, Silent labels (%): 0.0, Time (s): 35.29
Train | Epoch 8.8 | Loss: 5.25, Accuracy (%): 98.73, Silent labels (%): 0.02, Time (s): 40.51
Train | Epoch 8.9 | Loss: 5.25, Accuracy (%): 98.63, Silent labels (%): 0.0, Time (s): 45.53
Train | Epoch 9.0 | Loss: 5.31, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 50.65
Test | Epoch 9.0 | Loss: 6.07, Accuracy (%): 98.2, Learning rate: 0.003, Hidden layer 1 spike counts: 291.67, Output layer spike counts: 41.14, Hidden layer 1 silents (%): 1.75, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 554.14, Output layer weights norm: 82.27, Time (s): 1.6
Best accuracy: 98.2%, Networks save to: best_model
Train | Epoch 9.1 | Loss: 4.98, Accuracy (%): 98.8, Silent labels (%): 0.0, Time (s): 4.74
Train | Epoch 9.2 | Loss: 4.84, Accuracy (%): 99.1, Silent labels (%): 0.0, Time (s): 9.54
Train | Epoch 9.3 | Loss: 5.11, Accuracy (%): 98.75, Silent labels (%): 0.0, Time (s): 14.38
Train | Epoch 9.4 | Loss: 4.8, Accuracy (%): 99.03, Silent labels (%): 0.0, Time (s): 19.17
Train | Epoch 9.5 | Loss: 4.85, Accuracy (%): 99.03, Silent labels (%): 0.0, Time (s): 23.92
Train | Epoch 9.6 | Loss: 4.96, Accuracy (%): 98.9, Silent labels (%): 0.0, Time (s): 28.67
Train | Epoch 9.7 | Loss: 4.85, Accuracy (%): 98.97, Silent labels (%): 0.0, Time (s): 33.39
Train | Epoch 9.8 | Loss: 5.01, Accuracy (%): 98.72, Silent labels (%): 0.0, Time (s): 38.11
Train | Epoch 9.9 | Loss: 5.21, Accuracy (%): 98.73, Silent labels (%): 0.0, Time (s): 42.99
Train | Epoch 10.0 | Loss: 4.98, Accuracy (%): 98.88, Silent labels (%): 0.0, Time (s): 47.74
Test | Epoch 10.0 | Loss: 5.92, Accuracy (%): 98.09, Learning rate: 0.003, Hidden layer 1 spike counts: 283.68, Output layer spike counts: 41.83, Hidden layer 1 silents (%): 1.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 565.14, Output layer weights norm: 84.72, Time (s): 1.48
This network will be trained using DT = 0.0005
Numpy seed: 397793767, Cupy seed: 943569308
Loading datasets...
Creating network...
Training...
Train | Epoch 0.1 | Loss: 59.18, Accuracy (%): 64.93, Silent labels (%): 13.77, Time (s): 15.69
Train | Epoch 0.2 | Loss: 26.21, Accuracy (%): 88.82, Silent labels (%): 0.03, Time (s): 31.9
Train | Epoch 0.3 | Loss: 20.9, Accuracy (%): 91.15, Silent labels (%): 0.02, Time (s): 46.91
Train | Epoch 0.4 | Loss: 17.96, Accuracy (%): 93.08, Silent labels (%): 0.02, Time (s): 60.63
Train | Epoch 0.5 | Loss: 16.21, Accuracy (%): 93.68, Silent labels (%): 0.0, Time (s): 72.8
Train | Epoch 0.6 | Loss: 14.93, Accuracy (%): 94.42, Silent labels (%): 0.03, Time (s): 84.29
Train | Epoch 0.7 | Loss: 14.36, Accuracy (%): 94.35, Silent labels (%): 0.02, Time (s): 95.02
Train | Epoch 0.8 | Loss: 13.44, Accuracy (%): 94.93, Silent labels (%): 0.0, Time (s): 105.25
Train | Epoch 0.9 | Loss: 12.84, Accuracy (%): 95.03, Silent labels (%): 0.0, Time (s): 115.12
Train | Epoch 1.0 | Loss: 12.39, Accuracy (%): 95.7, Silent labels (%): 0.0, Time (s): 124.68
Test | Epoch 1.0 | Loss: 11.64, Accuracy (%): 95.8, Learning rate: 0.003, Hidden layer 1 spike counts: 633.88, Output layer spike counts: 41.08, Hidden layer 1 silents (%): 1.0, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 469.73, Output layer weights norm: 58.66, Time (s): 2.29
Best accuracy: 95.8%, Networks save to: best_model
Train | Epoch 1.1 | Loss: 11.39, Accuracy (%): 96.25, Silent labels (%): 0.0, Time (s): 9.26
Train | Epoch 1.2 | Loss: 11.01, Accuracy (%): 96.18, Silent labels (%): 0.0, Time (s): 18.19
Train | Epoch 1.3 | Loss: 11.0, Accuracy (%): 96.1, Silent labels (%): 0.0, Time (s): 26.81
Train | Epoch 1.4 | Loss: 10.69, Accuracy (%): 96.2, Silent labels (%): 0.0, Time (s): 35.29
Train | Epoch 1.5 | Loss: 9.99, Accuracy (%): 96.92, Silent labels (%): 0.0, Time (s): 43.69
Train | Epoch 1.6 | Loss: 10.52, Accuracy (%): 95.87, Silent labels (%): 0.0, Time (s): 51.89
Train | Epoch 1.7 | Loss: 9.95, Accuracy (%): 96.55, Silent labels (%): 0.0, Time (s): 59.87
Train | Epoch 1.8 | Loss: 9.83, Accuracy (%): 96.6, Silent labels (%): 0.0, Time (s): 67.64
Train | Epoch 1.9 | Loss: 9.65, Accuracy (%): 96.52, Silent labels (%): 0.0, Time (s): 75.28
Train | Epoch 2.0 | Loss: 9.29, Accuracy (%): 96.92, Silent labels (%): 0.0, Time (s): 82.84
Test | Epoch 2.0 | Loss: 9.26, Accuracy (%): 96.8, Learning rate: 0.003, Hidden layer 1 spike counts: 503.76, Output layer spike counts: 41.01, Hidden layer 1 silents (%): 1.75, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 479.99, Output layer weights norm: 62.54, Time (s): 2.22
Best accuracy: 96.8%, Networks save to: best_model
Train | Epoch 2.1 | Loss: 8.91, Accuracy (%): 97.25, Silent labels (%): 0.0, Time (s): 7.39
Train | Epoch 2.2 | Loss: 8.74, Accuracy (%): 97.15, Silent labels (%): 0.0, Time (s): 14.76
Train | Epoch 2.3 | Loss: 8.4, Accuracy (%): 97.2, Silent labels (%): 0.0, Time (s): 22.13
Train | Epoch 2.4 | Loss: 8.77, Accuracy (%): 97.02, Silent labels (%): 0.0, Time (s): 29.39
Train | Epoch 2.5 | Loss: 8.46, Accuracy (%): 97.53, Silent labels (%): 0.0, Time (s): 36.65
Train | Epoch 2.6 | Loss: 8.45, Accuracy (%): 97.15, Silent labels (%): 0.0, Time (s): 43.71
Train | Epoch 2.7 | Loss: 8.5, Accuracy (%): 97.23, Silent labels (%): 0.0, Time (s): 50.71
Train | Epoch 2.8 | Loss: 8.29, Accuracy (%): 97.22, Silent labels (%): 0.0, Time (s): 57.72
Train | Epoch 2.9 | Loss: 8.07, Accuracy (%): 97.65, Silent labels (%): 0.0, Time (s): 64.75
Train | Epoch 3.0 | Loss: 8.02, Accuracy (%): 97.53, Silent labels (%): 0.0, Time (s): 71.39
Test | Epoch 3.0 | Loss: 8.22, Accuracy (%): 97.19, Learning rate: 0.003, Hidden layer 1 spike counts: 442.47, Output layer spike counts: 41.11, Hidden layer 1 silents (%): 2.25, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 490.05, Output layer weights norm: 65.63, Time (s): 2.21
Best accuracy: 97.19%, Networks save to: best_model
Train | Epoch 3.1 | Loss: 7.76, Accuracy (%): 97.65, Silent labels (%): 0.0, Time (s): 6.76
Train | Epoch 3.2 | Loss: 7.27, Accuracy (%): 97.95, Silent labels (%): 0.0, Time (s): 13.66
Train | Epoch 3.3 | Loss: 7.36, Accuracy (%): 97.93, Silent labels (%): 0.0, Time (s): 20.43
Train | Epoch 3.4 | Loss: 7.67, Accuracy (%): 97.43, Silent labels (%): 0.0, Time (s): 27.37
Train | Epoch 3.5 | Loss: 7.05, Accuracy (%): 98.03, Silent labels (%): 0.0, Time (s): 33.92
Train | Epoch 3.6 | Loss: 7.22, Accuracy (%): 97.83, Silent labels (%): 0.0, Time (s): 40.39
Train | Epoch 3.7 | Loss: 7.44, Accuracy (%): 97.7, Silent labels (%): 0.0, Time (s): 46.78
Train | Epoch 3.8 | Loss: 7.38, Accuracy (%): 97.58, Silent labels (%): 0.0, Time (s): 53.14
Train | Epoch 3.9 | Loss: 7.55, Accuracy (%): 97.55, Silent labels (%): 0.0, Time (s): 59.57
Train | Epoch 4.0 | Loss: 7.15, Accuracy (%): 97.98, Silent labels (%): 0.0, Time (s): 65.81
Test | Epoch 4.0 | Loss: 7.39, Accuracy (%): 97.64, Learning rate: 0.003, Hidden layer 1 spike counts: 408.83, Output layer spike counts: 41.28, Hidden layer 1 silents (%): 1.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 500.54, Output layer weights norm: 68.59, Time (s): 2.09
Best accuracy: 97.64%, Networks save to: best_model
Train | Epoch 4.1 | Loss: 6.79, Accuracy (%): 98.25, Silent labels (%): 0.0, Time (s): 6.02
Train | Epoch 4.2 | Loss: 6.48, Accuracy (%): 98.4, Silent labels (%): 0.02, Time (s): 12.16
Train | Epoch 4.3 | Loss: 6.71, Accuracy (%): 98.07, Silent labels (%): 0.0, Time (s): 18.25
Train | Epoch 4.4 | Loss: 6.84, Accuracy (%): 97.82, Silent labels (%): 0.0, Time (s): 24.21
Train | Epoch 4.5 | Loss: 6.61, Accuracy (%): 98.12, Silent labels (%): 0.02, Time (s): 30.32
Train | Epoch 4.6 | Loss: 6.85, Accuracy (%): 97.87, Silent labels (%): 0.0, Time (s): 36.22
Train | Epoch 4.7 | Loss: 6.59, Accuracy (%): 98.02, Silent labels (%): 0.0, Time (s): 41.9
Train | Epoch 4.8 | Loss: 6.71, Accuracy (%): 98.03, Silent labels (%): 0.0, Time (s): 47.36
Train | Epoch 4.9 | Loss: 6.63, Accuracy (%): 98.08, Silent labels (%): 0.0, Time (s): 53.06
Train | Epoch 5.0 | Loss: 6.42, Accuracy (%): 97.98, Silent labels (%): 0.0, Time (s): 58.79
Test | Epoch 5.0 | Loss: 6.97, Accuracy (%): 97.8, Learning rate: 0.003, Hidden layer 1 spike counts: 374.42, Output layer spike counts: 41.45, Hidden layer 1 silents (%): 2.12, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 511.18, Output layer weights norm: 71.29, Time (s): 1.47
Best accuracy: 97.8%, Networks save to: best_model
Train | Epoch 5.1 | Loss: 6.14, Accuracy (%): 98.33, Silent labels (%): 0.0, Time (s): 5.25
Train | Epoch 5.2 | Loss: 6.38, Accuracy (%): 98.22, Silent labels (%): 0.0, Time (s): 10.67
Train | Epoch 5.3 | Loss: 6.27, Accuracy (%): 98.25, Silent labels (%): 0.0, Time (s): 16.18
Train | Epoch 5.4 | Loss: 5.89, Accuracy (%): 98.4, Silent labels (%): 0.0, Time (s): 21.6
Train | Epoch 5.5 | Loss: 6.07, Accuracy (%): 98.2, Silent labels (%): 0.0, Time (s): 27.06
Train | Epoch 5.6 | Loss: 6.03, Accuracy (%): 98.3, Silent labels (%): 0.0, Time (s): 32.47
Train | Epoch 5.7 | Loss: 6.03, Accuracy (%): 98.45, Silent labels (%): 0.0, Time (s): 37.75
Train | Epoch 5.8 | Loss: 6.03, Accuracy (%): 98.42, Silent labels (%): 0.0, Time (s): 43.0
Train | Epoch 5.9 | Loss: 6.01, Accuracy (%): 98.35, Silent labels (%): 0.0, Time (s): 48.36
Train | Epoch 6.0 | Loss: 6.24, Accuracy (%): 98.2, Silent labels (%): 0.0, Time (s): 53.55
Test | Epoch 6.0 | Loss: 6.56, Accuracy (%): 97.91, Learning rate: 0.003, Hidden layer 1 spike counts: 358.32, Output layer spike counts: 41.68, Hidden layer 1 silents (%): 2.0, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 522.11, Output layer weights norm: 73.89, Time (s): 1.51
Best accuracy: 97.91%, Networks save to: best_model
Train | Epoch 6.1 | Loss: 5.75, Accuracy (%): 98.63, Silent labels (%): 0.0, Time (s): 5.65
Train | Epoch 6.2 | Loss: 5.73, Accuracy (%): 98.43, Silent labels (%): 0.0, Time (s): 11.06
Train | Epoch 6.3 | Loss: 5.91, Accuracy (%): 98.3, Silent labels (%): 0.0, Time (s): 16.53
Train | Epoch 6.4 | Loss: 5.8, Accuracy (%): 98.32, Silent labels (%): 0.0, Time (s): 21.87
Train | Epoch 6.5 | Loss: 5.71, Accuracy (%): 98.37, Silent labels (%): 0.0, Time (s): 27.17
Train | Epoch 6.6 | Loss: 5.74, Accuracy (%): 98.52, Silent labels (%): 0.0, Time (s): 32.55
Train | Epoch 6.7 | Loss: 5.5, Accuracy (%): 98.53, Silent labels (%): 0.0, Time (s): 37.84
Train | Epoch 6.8 | Loss: 5.62, Accuracy (%): 98.45, Silent labels (%): 0.0, Time (s): 43.08
Train | Epoch 6.9 | Loss: 5.5, Accuracy (%): 98.57, Silent labels (%): 0.0, Time (s): 48.34
Train | Epoch 7.0 | Loss: 5.52, Accuracy (%): 98.6, Silent labels (%): 0.0, Time (s): 53.45
Test | Epoch 7.0 | Loss: 6.19, Accuracy (%): 97.99, Learning rate: 0.003, Hidden layer 1 spike counts: 339.39, Output layer spike counts: 41.68, Hidden layer 1 silents (%): 1.75, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 533.1, Output layer weights norm: 76.13, Time (s): 1.61
Best accuracy: 97.99%, Networks save to: best_model
Train | Epoch 7.1 | Loss: 5.28, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 4.97
Train | Epoch 7.2 | Loss: 5.12, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 10.15
Train | Epoch 7.3 | Loss: 5.51, Accuracy (%): 98.48, Silent labels (%): 0.0, Time (s): 15.27
Train | Epoch 7.4 | Loss: 5.4, Accuracy (%): 98.45, Silent labels (%): 0.0, Time (s): 20.39
Train | Epoch 7.5 | Loss: 5.35, Accuracy (%): 98.63, Silent labels (%): 0.0, Time (s): 25.51
Train | Epoch 7.6 | Loss: 5.25, Accuracy (%): 98.6, Silent labels (%): 0.0, Time (s): 30.58
Train | Epoch 7.7 | Loss: 5.09, Accuracy (%): 98.82, Silent labels (%): 0.0, Time (s): 35.58
Train | Epoch 7.8 | Loss: 5.12, Accuracy (%): 98.65, Silent labels (%): 0.02, Time (s): 40.71
Train | Epoch 7.9 | Loss: 5.2, Accuracy (%): 98.62, Silent labels (%): 0.0, Time (s): 45.72
Train | Epoch 8.0 | Loss: 5.31, Accuracy (%): 98.58, Silent labels (%): 0.0, Time (s): 50.66
Test | Epoch 8.0 | Loss: 5.99, Accuracy (%): 98.03, Learning rate: 0.003, Hidden layer 1 spike counts: 312.19, Output layer spike counts: 41.47, Hidden layer 1 silents (%): 1.88, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 544.14, Output layer weights norm: 77.88, Time (s): 1.69
Best accuracy: 98.03%, Networks save to: best_model
Train | Epoch 8.1 | Loss: 4.91, Accuracy (%): 98.97, Silent labels (%): 0.0, Time (s): 4.78
Train | Epoch 8.2 | Loss: 4.89, Accuracy (%): 98.97, Silent labels (%): 0.0, Time (s): 9.66
Train | Epoch 8.3 | Loss: 5.02, Accuracy (%): 98.73, Silent labels (%): 0.0, Time (s): 14.66
Train | Epoch 8.4 | Loss: 4.85, Accuracy (%): 98.88, Silent labels (%): 0.0, Time (s): 19.83
Train | Epoch 8.5 | Loss: 4.97, Accuracy (%): 98.78, Silent labels (%): 0.0, Time (s): 24.72
Train | Epoch 8.6 | Loss: 5.1, Accuracy (%): 98.63, Silent labels (%): 0.02, Time (s): 29.68
Train | Epoch 8.7 | Loss: 5.05, Accuracy (%): 98.75, Silent labels (%): 0.0, Time (s): 34.5
Train | Epoch 8.8 | Loss: 5.17, Accuracy (%): 98.75, Silent labels (%): 0.0, Time (s): 39.29
Train | Epoch 8.9 | Loss: 5.17, Accuracy (%): 98.62, Silent labels (%): 0.0, Time (s): 44.13
Train | Epoch 9.0 | Loss: 5.33, Accuracy (%): 98.65, Silent labels (%): 0.0, Time (s): 48.91
Test | Epoch 9.0 | Loss: 6.25, Accuracy (%): 98.16, Learning rate: 0.003, Hidden layer 1 spike counts: 290.18, Output layer spike counts: 40.34, Hidden layer 1 silents (%): 1.75, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 556.35, Output layer weights norm: 79.84, Time (s): 1.56
Best accuracy: 98.16%, Networks save to: best_model
Train | Epoch 9.1 | Loss: 5.15, Accuracy (%): 98.87, Silent labels (%): 0.0, Time (s): 4.78
Train | Epoch 9.2 | Loss: 5.33, Accuracy (%): 98.98, Silent labels (%): 0.02, Time (s): 9.8
Train | Epoch 9.3 | Loss: 5.89, Accuracy (%): 98.73, Silent labels (%): 0.0, Time (s): 14.66
Train | Epoch 9.4 | Loss: 5.65, Accuracy (%): 98.97, Silent labels (%): 0.0, Time (s): 19.51
Train | Epoch 9.5 | Loss: 6.07, Accuracy (%): 98.92, Silent labels (%): 0.0, Time (s): 24.48
Train | Epoch 9.6 | Loss: 6.59, Accuracy (%): 98.88, Silent labels (%): 0.02, Time (s): 29.38
Train | Epoch 9.7 | Loss: 6.62, Accuracy (%): 99.07, Silent labels (%): 0.0, Time (s): 34.32
Train | Epoch 9.8 | Loss: 7.03, Accuracy (%): 98.73, Silent labels (%): 0.0, Time (s): 39.35
Train | Epoch 9.9 | Loss: 7.46, Accuracy (%): 98.58, Silent labels (%): 0.02, Time (s): 44.41
Train | Epoch 10.0 | Loss: 7.34, Accuracy (%): 98.83, Silent labels (%): 0.0, Time (s): 49.52
Test | Epoch 10.0 | Loss: 8.56, Accuracy (%): 98.13, Learning rate: 0.003, Hidden layer 1 spike counts: 367.18, Output layer spike counts: 39.02, Hidden layer 1 silents (%): 1.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 570.05, Output layer weights norm: 82.69, Time (s): 1.65

Process finished with exit code 0
