C:\Users\alexc\AppData\Local\Programs\Python\Python311\python.exe D:\Cojo\agcojocaru-Adapting-unconstrained-spiking-neural-networks-to\experiments\mnist\train_spike_count.py 
2024-05-20 11:25:06.412870: I tensorflow/core/util/port.cc:113] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2024-05-20 11:25:07.406722: I tensorflow/core/util/port.cc:113] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
STARTING RUN NUMBER 0





This network will be trained using DT = 0.015
Numpy seed: 523157788, Cupy seed: 1016678477
Loading datasets...
Creating network...
Training...
Train | Epoch 0.1 | Loss: 72.08, Accuracy (%): 41.9, Silent labels (%): 10.98, Time (s): 15.29
Test | Epoch 1.0 | Loss: 11.64, Accuracy (%): 95.83, Learning rate: 0.003, Hidden layer 1 spike counts: 669.91, Output layer spike counts: 41.1, Hidden layer 1 silents (%): 0.88, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 469.61, Output layer weights norm: 58.93, Time (s): 2.01
Best accuracy: 95.83%, Networks save to: best_model
Train | Epoch 1.1 | Loss: 11.38, Accuracy (%): 95.97, Silent labels (%): 0.02, Time (s): 8.74
Train | Epoch 1.2 | Loss: 11.14, Accuracy (%): 95.9, Silent labels (%): 0.0, Time (s): 17.41
Train | Epoch 1.3 | Loss: 10.62, Accuracy (%): 96.38, Silent labels (%): 0.0, Time (s): 25.9
Train | Epoch 1.4 | Loss: 10.76, Accuracy (%): 95.83, Silent labels (%): 0.0, Time (s): 34.16
Train | Epoch 1.5 | Loss: 10.26, Accuracy (%): 96.43, Silent labels (%): 0.0, Time (s): 42.42
Train | Epoch 1.6 | Loss: 10.3, Accuracy (%): 96.42, Silent labels (%): 0.0, Time (s): 51.21
Train | Epoch 1.7 | Loss: 9.53, Accuracy (%): 96.78, Silent labels (%): 0.0, Time (s): 59.3
Train | Epoch 1.8 | Loss: 10.28, Accuracy (%): 96.33, Silent labels (%): 0.0, Time (s): 66.84
Train | Epoch 1.9 | Loss: 9.59, Accuracy (%): 97.08, Silent labels (%): 0.0, Time (s): 74.28
Train | Epoch 2.0 | Loss: 9.37, Accuracy (%): 96.7, Silent labels (%): 0.02, Time (s): 81.66
Test | Epoch 2.0 | Loss: 9.25, Accuracy (%): 96.87, Learning rate: 0.003, Hidden layer 1 spike counts: 533.3, Output layer spike counts: 41.03, Hidden layer 1 silents (%): 1.12, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 479.84, Output layer weights norm: 62.8, Time (s): 2.05
Best accuracy: 96.87%, Networks save to: best_model
Train | Epoch 2.1 | Loss: 9.16, Accuracy (%): 97.03, Silent labels (%): 0.0, Time (s): 7.37
Train | Epoch 2.2 | Loss: 8.69, Accuracy (%): 97.28, Silent labels (%): 0.0, Time (s): 14.72
Train | Epoch 2.3 | Loss: 8.48, Accuracy (%): 97.17, Silent labels (%): 0.0, Time (s): 21.91
Train | Epoch 2.4 | Loss: 8.58, Accuracy (%): 97.42, Silent labels (%): 0.0, Time (s): 29.32
Train | Epoch 2.5 | Loss: 8.34, Accuracy (%): 97.23, Silent labels (%): 0.0, Time (s): 36.27
Train | Epoch 2.6 | Loss: 8.29, Accuracy (%): 97.28, Silent labels (%): 0.0, Time (s): 42.99
Train | Epoch 2.7 | Loss: 8.41, Accuracy (%): 97.2, Silent labels (%): 0.0, Time (s): 49.74
Train | Epoch 2.8 | Loss: 8.27, Accuracy (%): 97.37, Silent labels (%): 0.0, Time (s): 56.4
Train | Epoch 2.9 | Loss: 8.37, Accuracy (%): 97.12, Silent labels (%): 0.0, Time (s): 62.92
Train | Epoch 3.0 | Loss: 7.92, Accuracy (%): 97.72, Silent labels (%): 0.0, Time (s): 69.44
Test | Epoch 3.0 | Loss: 8.17, Accuracy (%): 97.14, Learning rate: 0.003, Hidden layer 1 spike counts: 474.04, Output layer spike counts: 41.11, Hidden layer 1 silents (%): 1.25, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 490.13, Output layer weights norm: 65.79, Time (s): 2.01
Best accuracy: 97.14%, Networks save to: best_model
Train | Epoch 3.1 | Loss: 7.49, Accuracy (%): 97.67, Silent labels (%): 0.0, Time (s): 6.48
Train | Epoch 3.2 | Loss: 7.42, Accuracy (%): 97.68, Silent labels (%): 0.0, Time (s): 13.03
Train | Epoch 3.3 | Loss: 7.57, Accuracy (%): 97.62, Silent labels (%): 0.0, Time (s): 19.22
Train | Epoch 3.4 | Loss: 7.52, Accuracy (%): 97.7, Silent labels (%): 0.0, Time (s): 25.42
Train | Epoch 3.5 | Loss: 7.6, Accuracy (%): 97.53, Silent labels (%): 0.0, Time (s): 31.5
Train | Epoch 3.6 | Loss: 7.18, Accuracy (%): 98.02, Silent labels (%): 0.0, Time (s): 37.59
Train | Epoch 3.7 | Loss: 7.24, Accuracy (%): 97.67, Silent labels (%): 0.0, Time (s): 43.56
Train | Epoch 3.8 | Loss: 7.31, Accuracy (%): 97.72, Silent labels (%): 0.0, Time (s): 49.45
Train | Epoch 3.9 | Loss: 7.49, Accuracy (%): 97.57, Silent labels (%): 0.0, Time (s): 55.34
Train | Epoch 4.0 | Loss: 7.36, Accuracy (%): 97.67, Silent labels (%): 0.0, Time (s): 61.13
Test | Epoch 4.0 | Loss: 7.46, Accuracy (%): 97.54, Learning rate: 0.003, Hidden layer 1 spike counts: 422.85, Output layer spike counts: 41.16, Hidden layer 1 silents (%): 1.12, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 500.54, Output layer weights norm: 68.56, Time (s): 1.85
Best accuracy: 97.54%, Networks save to: best_model
Train | Epoch 4.1 | Loss: 6.76, Accuracy (%): 98.15, Silent labels (%): 0.0, Time (s): 5.64
Train | Epoch 4.2 | Loss: 7.02, Accuracy (%): 97.88, Silent labels (%): 0.0, Time (s): 11.39
Train | Epoch 4.3 | Loss: 6.63, Accuracy (%): 98.33, Silent labels (%): 0.0, Time (s): 17.05
Train | Epoch 4.4 | Loss: 6.52, Accuracy (%): 98.1, Silent labels (%): 0.02, Time (s): 22.72
Train | Epoch 4.5 | Loss: 6.87, Accuracy (%): 97.82, Silent labels (%): 0.0, Time (s): 28.3
Train | Epoch 4.6 | Loss: 6.72, Accuracy (%): 97.88, Silent labels (%): 0.0, Time (s): 33.87
Train | Epoch 4.7 | Loss: 6.67, Accuracy (%): 97.92, Silent labels (%): 0.0, Time (s): 39.44
Train | Epoch 4.8 | Loss: 6.32, Accuracy (%): 98.3, Silent labels (%): 0.0, Time (s): 44.97
Train | Epoch 4.9 | Loss: 6.65, Accuracy (%): 98.07, Silent labels (%): 0.0, Time (s): 50.35
Train | Epoch 5.0 | Loss: 6.71, Accuracy (%): 98.03, Silent labels (%): 0.0, Time (s): 55.71
Test | Epoch 5.0 | Loss: 7.04, Accuracy (%): 97.82, Learning rate: 0.003, Hidden layer 1 spike counts: 394.94, Output layer spike counts: 41.35, Hidden layer 1 silents (%): 0.88, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 511.16, Output layer weights norm: 71.19, Time (s): 1.57
Best accuracy: 97.82%, Networks save to: best_model
Train | Epoch 5.1 | Loss: 6.3, Accuracy (%): 98.32, Silent labels (%): 0.0, Time (s): 5.22
Train | Epoch 5.2 | Loss: 6.01, Accuracy (%): 98.47, Silent labels (%): 0.0, Time (s): 10.55
Train | Epoch 5.3 | Loss: 6.3, Accuracy (%): 97.9, Silent labels (%): 0.0, Time (s): 15.81
Train | Epoch 5.4 | Loss: 5.96, Accuracy (%): 98.63, Silent labels (%): 0.0, Time (s): 21.04
Train | Epoch 5.5 | Loss: 6.12, Accuracy (%): 98.17, Silent labels (%): 0.0, Time (s): 26.29
Train | Epoch 5.6 | Loss: 6.16, Accuracy (%): 98.35, Silent labels (%): 0.02, Time (s): 31.51
Train | Epoch 5.7 | Loss: 6.34, Accuracy (%): 98.18, Silent labels (%): 0.0, Time (s): 36.66
Train | Epoch 5.8 | Loss: 6.14, Accuracy (%): 98.17, Silent labels (%): 0.0, Time (s): 41.8
Train | Epoch 5.9 | Loss: 5.93, Accuracy (%): 98.5, Silent labels (%): 0.0, Time (s): 46.88
Train | Epoch 6.0 | Loss: 6.14, Accuracy (%): 98.07, Silent labels (%): 0.0, Time (s): 52.1
Test | Epoch 6.0 | Loss: 6.54, Accuracy (%): 97.88, Learning rate: 0.003, Hidden layer 1 spike counts: 366.65, Output layer spike counts: 41.49, Hidden layer 1 silents (%): 0.88, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 522.04, Output layer weights norm: 73.45, Time (s): 1.63
Best accuracy: 97.88%, Networks save to: best_model
Train | Epoch 6.1 | Loss: 5.78, Accuracy (%): 98.55, Silent labels (%): 0.0, Time (s): 5.33
Train | Epoch 6.2 | Loss: 5.8, Accuracy (%): 98.23, Silent labels (%): 0.0, Time (s): 10.66
Train | Epoch 6.3 | Loss: 5.69, Accuracy (%): 98.48, Silent labels (%): 0.0, Time (s): 15.98
Train | Epoch 6.4 | Loss: 5.46, Accuracy (%): 98.65, Silent labels (%): 0.0, Time (s): 21.18
Train | Epoch 6.5 | Loss: 5.62, Accuracy (%): 98.65, Silent labels (%): 0.0, Time (s): 26.15
Train | Epoch 6.6 | Loss: 5.67, Accuracy (%): 98.42, Silent labels (%): 0.0, Time (s): 31.11
Train | Epoch 6.7 | Loss: 5.62, Accuracy (%): 98.52, Silent labels (%): 0.0, Time (s): 36.13
Train | Epoch 6.8 | Loss: 5.8, Accuracy (%): 98.45, Silent labels (%): 0.02, Time (s): 40.95
Train | Epoch 6.9 | Loss: 5.41, Accuracy (%): 98.47, Silent labels (%): 0.0, Time (s): 45.84
Train | Epoch 7.0 | Loss: 5.46, Accuracy (%): 98.57, Silent labels (%): 0.0, Time (s): 51.39
Test | Epoch 7.0 | Loss: 6.14, Accuracy (%): 97.99, Learning rate: 0.003, Hidden layer 1 spike counts: 335.29, Output layer spike counts: 41.22, Hidden layer 1 silents (%): 0.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 533.11, Output layer weights norm: 75.31, Time (s): 1.67
Best accuracy: 97.99%, Networks save to: best_model
Train | Epoch 7.1 | Loss: 5.3, Accuracy (%): 98.7, Silent labels (%): 0.0, Time (s): 4.98
Train | Epoch 7.2 | Loss: 5.26, Accuracy (%): 98.65, Silent labels (%): 0.0, Time (s): 10.21
Train | Epoch 7.3 | Loss: 5.2, Accuracy (%): 98.8, Silent labels (%): 0.0, Time (s): 15.55
Train | Epoch 7.4 | Loss: 5.1, Accuracy (%): 98.58, Silent labels (%): 0.0, Time (s): 20.76
Train | Epoch 7.5 | Loss: 5.3, Accuracy (%): 98.72, Silent labels (%): 0.0, Time (s): 25.91
Train | Epoch 7.6 | Loss: 5.23, Accuracy (%): 98.62, Silent labels (%): 0.0, Time (s): 31.15
Train | Epoch 7.7 | Loss: 5.2, Accuracy (%): 98.82, Silent labels (%): 0.0, Time (s): 36.16
Train | Epoch 7.8 | Loss: 5.28, Accuracy (%): 98.6, Silent labels (%): 0.0, Time (s): 41.28
Train | Epoch 7.9 | Loss: 5.4, Accuracy (%): 98.6, Silent labels (%): 0.0, Time (s): 46.33
Train | Epoch 8.0 | Loss: 5.39, Accuracy (%): 98.52, Silent labels (%): 0.0, Time (s): 51.43
Test | Epoch 8.0 | Loss: 6.12, Accuracy (%): 98.14, Learning rate: 0.003, Hidden layer 1 spike counts: 308.76, Output layer spike counts: 40.82, Hidden layer 1 silents (%): 0.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 544.91, Output layer weights norm: 77.31, Time (s): 1.53
Best accuracy: 98.14%, Networks save to: best_model
Train | Epoch 8.1 | Loss: 5.07, Accuracy (%): 98.88, Silent labels (%): 0.0, Time (s): 4.58
Train | Epoch 8.2 | Loss: 5.34, Accuracy (%): 98.65, Silent labels (%): 0.0, Time (s): 9.6
Train | Epoch 8.3 | Loss: 5.32, Accuracy (%): 98.93, Silent labels (%): 0.02, Time (s): 14.77
Train | Epoch 8.4 | Loss: 5.63, Accuracy (%): 98.82, Silent labels (%): 0.0, Time (s): 19.93
Train | Epoch 8.5 | Loss: 5.93, Accuracy (%): 98.68, Silent labels (%): 0.03, Time (s): 24.91
Train | Epoch 8.6 | Loss: 5.98, Accuracy (%): 98.7, Silent labels (%): 0.02, Time (s): 29.65
Train | Epoch 8.7 | Loss: 6.23, Accuracy (%): 98.87, Silent labels (%): 0.0, Time (s): 34.3
Train | Epoch 8.8 | Loss: 6.3, Accuracy (%): 98.9, Silent labels (%): 0.02, Time (s): 39.5
Train | Epoch 8.9 | Loss: 6.38, Accuracy (%): 98.82, Silent labels (%): 0.02, Time (s): 44.67
Train | Epoch 9.0 | Loss: 6.58, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 49.81
Test | Epoch 9.0 | Loss: 7.39, Accuracy (%): 98.15, Learning rate: 0.003, Hidden layer 1 spike counts: 338.56, Output layer spike counts: 40.15, Hidden layer 1 silents (%): 0.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 558.15, Output layer weights norm: 79.67, Time (s): 1.73
Best accuracy: 98.15%, Networks save to: best_model
Train | Epoch 9.1 | Loss: 6.03, Accuracy (%): 99.15, Silent labels (%): 0.0, Time (s): 4.79
Train | Epoch 9.2 | Loss: 6.26, Accuracy (%): 99.05, Silent labels (%): 0.0, Time (s): 9.91
Train | Epoch 9.3 | Loss: 6.2, Accuracy (%): 98.87, Silent labels (%): 0.03, Time (s): 14.92
Train | Epoch 9.4 | Loss: 6.2, Accuracy (%): 98.8, Silent labels (%): 0.0, Time (s): 19.82
Train | Epoch 9.5 | Loss: 6.07, Accuracy (%): 98.83, Silent labels (%): 0.0, Time (s): 24.84
Train | Epoch 9.6 | Loss: 6.09, Accuracy (%): 98.83, Silent labels (%): 0.0, Time (s): 29.68
Train | Epoch 9.7 | Loss: 5.89, Accuracy (%): 98.93, Silent labels (%): 0.0, Time (s): 34.55
Train | Epoch 9.8 | Loss: 6.0, Accuracy (%): 98.88, Silent labels (%): 0.0, Time (s): 39.6
Train | Epoch 9.9 | Loss: 5.81, Accuracy (%): 98.98, Silent labels (%): 0.0, Time (s): 44.61
Train | Epoch 10.0 | Loss: 6.13, Accuracy (%): 98.67, Silent labels (%): 0.0, Time (s): 49.81
Test | Epoch 10.0 | Loss: 6.98, Accuracy (%): 98.11, Learning rate: 0.003, Hidden layer 1 spike counts: 346.97, Output layer spike counts: 40.03, Hidden layer 1 silents (%): 0.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 570.86, Output layer weights norm: 81.97, Time (s): 1.77
STARTING RUN NUMBER 2





This network will be trained using DT = 0.015
Numpy seed: 2049073067, Cupy seed: 583232906
Loading datasets...
Creating network...
Training...
Train | Epoch 0.1 | Loss: 69.7, Accuracy (%): 43.52, Silent labels (%): 8.2, Time (s): 17.07
Train | Epoch 0.2 | Loss: 62.78, Accuracy (%): 39.47, Silent labels (%): 0.07, Time (s): 33.8
Train | Epoch 0.3 | Loss: 64.67, Accuracy (%): 34.88, Silent labels (%): 0.02, Time (s): 49.28
Train | Epoch 0.4 | Loss: 66.6, Accuracy (%): 29.83, Silent labels (%): 0.0, Time (s): 62.82
Train | Epoch 0.5 | Loss: 68.08, Accuracy (%): 27.15, Silent labels (%): 0.0, Time (s): 75.13
Train | Epoch 0.6 | Loss: 69.03, Accuracy (%): 24.98, Silent labels (%): 0.0, Time (s): 86.59
Train | Epoch 0.7 | Loss: 70.43, Accuracy (%): 22.2, Silent labels (%): 0.0, Time (s): 97.24
Train | Epoch 0.8 | Loss: 71.29, Accuracy (%): 21.03, Silent labels (%): 0.0, Time (s): 107.21
Train | Epoch 0.9 | Loss: 71.49, Accuracy (%): 19.78, Silent labels (%): 0.0, Time (s): 116.7
Train | Epoch 1.0 | Loss: 72.09, Accuracy (%): 19.28, Silent labels (%): 0.02, Time (s): 125.74
Test | Epoch 1.0 | Loss: 73.5, Accuracy (%): 17.18, Learning rate: 0.003, Hidden layer 1 spike counts: 689.92, Output layer spike counts: 31.3, Hidden layer 1 silents (%): 1.5, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 474.81, Output layer weights norm: 60.13, Time (s): 2.03
Best accuracy: 17.18%, Networks save to: best_model
Train | Epoch 1.1 | Loss: 73.09, Accuracy (%): 17.8, Silent labels (%): 0.0, Time (s): 8.65
Train | Epoch 1.2 | Loss: 73.63, Accuracy (%): 17.37, Silent labels (%): 0.02, Time (s): 17.07
Train | Epoch 1.3 | Loss: 73.87, Accuracy (%): 17.32, Silent labels (%): 0.0, Time (s): 25.27
Train | Epoch 1.4 | Loss: 74.75, Accuracy (%): 15.8, Silent labels (%): 0.0, Time (s): 33.22
Train | Epoch 1.5 | Loss: 75.1, Accuracy (%): 15.88, Silent labels (%): 0.0, Time (s): 40.98
Train | Epoch 1.6 | Loss: 75.64, Accuracy (%): 15.2, Silent labels (%): 0.0, Time (s): 48.59
Train | Epoch 1.7 | Loss: 75.64, Accuracy (%): 15.23, Silent labels (%): 0.0, Time (s): 56.13
Train | Epoch 1.8 | Loss: 76.6, Accuracy (%): 14.05, Silent labels (%): 0.0, Time (s): 63.5
Train | Epoch 1.9 | Loss: 77.05, Accuracy (%): 13.9, Silent labels (%): 0.03, Time (s): 70.74
Train | Epoch 2.0 | Loss: 77.2, Accuracy (%): 14.32, Silent labels (%): 0.0, Time (s): 78.0
Test | Epoch 2.0 | Loss: 78.34, Accuracy (%): 13.16, Learning rate: 0.003, Hidden layer 1 spike counts: 525.41, Output layer spike counts: 30.37, Hidden layer 1 silents (%): 2.38, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 490.71, Output layer weights norm: 66.19, Time (s): 1.98
Train | Epoch 2.1 | Loss: 78.02, Accuracy (%): 13.6, Silent labels (%): 0.0, Time (s): 6.95
Train | Epoch 2.2 | Loss: 78.08, Accuracy (%): 13.63, Silent labels (%): 0.0, Time (s): 13.9
Train | Epoch 2.3 | Loss: 78.36, Accuracy (%): 13.5, Silent labels (%): 0.0, Time (s): 20.78
Train | Epoch 2.4 | Loss: 78.97, Accuracy (%): 13.08, Silent labels (%): 0.02, Time (s): 27.49
Train | Epoch 2.5 | Loss: 79.26, Accuracy (%): 12.95, Silent labels (%): 0.0, Time (s): 34.11
Train | Epoch 2.6 | Loss: 79.66, Accuracy (%): 12.58, Silent labels (%): 0.0, Time (s): 40.69
Train | Epoch 2.7 | Loss: 79.86, Accuracy (%): 12.43, Silent labels (%): 0.0, Time (s): 47.16
Train | Epoch 2.8 | Loss: 80.35, Accuracy (%): 12.67, Silent labels (%): 0.02, Time (s): 53.6
Train | Epoch 2.9 | Loss: 80.16, Accuracy (%): 13.02, Silent labels (%): 0.0, Time (s): 59.95
Train | Epoch 3.0 | Loss: 80.58, Accuracy (%): 12.17, Silent labels (%): 0.02, Time (s): 66.33
Test | Epoch 3.0 | Loss: 80.94, Accuracy (%): 11.93, Learning rate: 0.003, Hidden layer 1 spike counts: 437.48, Output layer spike counts: 30.29, Hidden layer 1 silents (%): 2.38, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 506.97, Output layer weights norm: 72.09, Time (s): 2.03
Train | Epoch 3.1 | Loss: 81.15, Accuracy (%): 11.87, Silent labels (%): 0.0, Time (s): 6.21
Train | Epoch 3.2 | Loss: 80.96, Accuracy (%): 12.83, Silent labels (%): 0.0, Time (s): 12.47
Train | Epoch 3.3 | Loss: 81.21, Accuracy (%): 11.93, Silent labels (%): 0.0, Time (s): 18.73
Train | Epoch 3.4 | Loss: 81.39, Accuracy (%): 12.52, Silent labels (%): 0.0, Time (s): 24.92
Train | Epoch 3.5 | Loss: 81.64, Accuracy (%): 11.78, Silent labels (%): 0.0, Time (s): 31.04
Train | Epoch 3.6 | Loss: 81.59, Accuracy (%): 12.1, Silent labels (%): 0.0, Time (s): 37.1
Train | Epoch 3.7 | Loss: 81.94, Accuracy (%): 11.83, Silent labels (%): 0.0, Time (s): 43.12
Train | Epoch 3.8 | Loss: 81.54, Accuracy (%): 11.73, Silent labels (%): 0.02, Time (s): 49.14
Train | Epoch 3.9 | Loss: 82.29, Accuracy (%): 11.2, Silent labels (%): 0.0, Time (s): 55.14
Train | Epoch 4.0 | Loss: 81.98, Accuracy (%): 11.17, Silent labels (%): 0.0, Time (s): 61.0
Test | Epoch 4.0 | Loss: 82.22, Accuracy (%): 10.44, Learning rate: 0.003, Hidden layer 1 spike counts: 388.09, Output layer spike counts: 29.81, Hidden layer 1 silents (%): 2.25, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 524.03, Output layer weights norm: 78.87, Time (s): 1.89
Train | Epoch 4.1 | Loss: 81.76, Accuracy (%): 11.42, Silent labels (%): 0.0, Time (s): 5.7
Train | Epoch 4.2 | Loss: 82.1, Accuracy (%): 11.03, Silent labels (%): 0.0, Time (s): 11.73
Train | Epoch 4.3 | Loss: 82.26, Accuracy (%): 10.63, Silent labels (%): 0.0, Time (s): 17.48
Train | Epoch 4.4 | Loss: 81.9, Accuracy (%): 10.58, Silent labels (%): 0.02, Time (s): 23.23
Train | Epoch 4.5 | Loss: 82.17, Accuracy (%): 10.07, Silent labels (%): 0.0, Time (s): 28.93
Train | Epoch 4.6 | Loss: 82.12, Accuracy (%): 10.05, Silent labels (%): 0.0, Time (s): 34.51
Train | Epoch 4.7 | Loss: 81.93, Accuracy (%): 10.53, Silent labels (%): 0.0, Time (s): 40.1
Train | Epoch 4.8 | Loss: 82.15, Accuracy (%): 10.13, Silent labels (%): 0.0, Time (s): 45.59
Train | Epoch 4.9 | Loss: 82.55, Accuracy (%): 10.08, Silent labels (%): 0.0, Time (s): 51.08
Train | Epoch 5.0 | Loss: 82.44, Accuracy (%): 9.98, Silent labels (%): 0.0, Time (s): 56.6
Test | Epoch 5.0 | Loss: 82.95, Accuracy (%): 8.89, Learning rate: 0.003, Hidden layer 1 spike counts: 355.76, Output layer spike counts: 30.04, Hidden layer 1 silents (%): 2.0, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 542.86, Output layer weights norm: 87.01, Time (s): 1.63
Train | Epoch 5.1 | Loss: 82.44, Accuracy (%): 10.17, Silent labels (%): 0.0, Time (s): 5.28
Train | Epoch 5.2 | Loss: 83.0, Accuracy (%): 9.22, Silent labels (%): 0.0, Time (s): 10.71
Train | Epoch 5.3 | Loss: 83.08, Accuracy (%): 9.35, Silent labels (%): 0.0, Time (s): 16.06
Train | Epoch 5.4 | Loss: 82.43, Accuracy (%): 9.52, Silent labels (%): 0.0, Time (s): 21.43
Train | Epoch 5.5 | Loss: 83.05, Accuracy (%): 9.52, Silent labels (%): 0.0, Time (s): 26.78
Train | Epoch 5.6 | Loss: 82.86, Accuracy (%): 9.78, Silent labels (%): 0.02, Time (s): 32.1
Train | Epoch 5.7 | Loss: 82.94, Accuracy (%): 9.98, Silent labels (%): 0.0, Time (s): 37.41
Train | Epoch 5.8 | Loss: 82.75, Accuracy (%): 10.02, Silent labels (%): 0.0, Time (s): 42.76
Train | Epoch 5.9 | Loss: 82.85, Accuracy (%): 9.7, Silent labels (%): 0.0, Time (s): 48.04
Train | Epoch 6.0 | Loss: 83.59, Accuracy (%): 8.57, Silent labels (%): 0.02, Time (s): 53.32
Test | Epoch 6.0 | Loss: 83.77, Accuracy (%): 8.23, Learning rate: 0.003, Hidden layer 1 spike counts: 335.22, Output layer spike counts: 29.77, Hidden layer 1 silents (%): 2.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 562.11, Output layer weights norm: 95.37, Time (s): 1.64
Train | Epoch 6.1 | Loss: 83.38, Accuracy (%): 9.27, Silent labels (%): 0.0, Time (s): 5.12
Train | Epoch 6.2 | Loss: 83.33, Accuracy (%): 9.55, Silent labels (%): 0.0, Time (s): 10.36
Train | Epoch 6.3 | Loss: 83.46, Accuracy (%): 9.08, Silent labels (%): 0.0, Time (s): 15.6
Train | Epoch 6.4 | Loss: 83.35, Accuracy (%): 9.07, Silent labels (%): 0.02, Time (s): 20.86
Train | Epoch 6.5 | Loss: 83.72, Accuracy (%): 9.05, Silent labels (%): 0.0, Time (s): 26.06
Train | Epoch 6.6 | Loss: 83.81, Accuracy (%): 8.58, Silent labels (%): 0.0, Time (s): 31.29
Train | Epoch 6.7 | Loss: 83.88, Accuracy (%): 8.8, Silent labels (%): 0.0, Time (s): 36.38
Train | Epoch 6.8 | Loss: 83.94, Accuracy (%): 8.67, Silent labels (%): 0.0, Time (s): 41.45
Train | Epoch 6.9 | Loss: 84.06, Accuracy (%): 8.57, Silent labels (%): 0.0, Time (s): 46.5
Train | Epoch 7.0 | Loss: 83.74, Accuracy (%): 9.53, Silent labels (%): 0.0, Time (s): 51.52
Test | Epoch 7.0 | Loss: 84.7, Accuracy (%): 7.79, Learning rate: 0.003, Hidden layer 1 spike counts: 310.37, Output layer spike counts: 29.27, Hidden layer 1 silents (%): 2.88, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 582.38, Output layer weights norm: 103.57, Time (s): 1.47
Train | Epoch 7.1 | Loss: 84.28, Accuracy (%): 8.82, Silent labels (%): 0.0, Time (s): 4.95
Train | Epoch 7.2 | Loss: 84.08, Accuracy (%): 8.88, Silent labels (%): 0.02, Time (s): 9.99
Train | Epoch 7.3 | Loss: 84.68, Accuracy (%): 8.45, Silent labels (%): 0.0, Time (s): 15.01
Train | Epoch 7.4 | Loss: 84.45, Accuracy (%): 8.45, Silent labels (%): 0.0, Time (s): 20.06
Train | Epoch 7.5 | Loss: 84.56, Accuracy (%): 7.95, Silent labels (%): 0.0, Time (s): 25.38
Train | Epoch 7.6 | Loss: 84.78, Accuracy (%): 8.15, Silent labels (%): 0.0, Time (s): 31.25
Train | Epoch 7.7 | Loss: 84.54, Accuracy (%): 8.68, Silent labels (%): 0.0, Time (s): 36.85
Train | Epoch 7.8 | Loss: 85.04, Accuracy (%): 8.45, Silent labels (%): 0.0, Time (s): 42.4
Train | Epoch 7.9 | Loss: 84.73, Accuracy (%): 8.22, Silent labels (%): 0.0, Time (s): 47.92
Train | Epoch 8.0 | Loss: 85.25, Accuracy (%): 8.15, Silent labels (%): 0.0, Time (s): 53.41
Test | Epoch 8.0 | Loss: 85.3, Accuracy (%): 7.89, Learning rate: 0.003, Hidden layer 1 spike counts: 297.87, Output layer spike counts: 29.61, Hidden layer 1 silents (%): 2.5, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 603.24, Output layer weights norm: 111.19, Time (s): 1.81
Train | Epoch 8.1 | Loss: 85.07, Accuracy (%): 7.97, Silent labels (%): 0.0, Time (s): 5.46
Train | Epoch 8.2 | Loss: 85.23, Accuracy (%): 8.08, Silent labels (%): 0.0, Time (s): 10.93
Train | Epoch 8.3 | Loss: 85.49, Accuracy (%): 7.75, Silent labels (%): 0.0, Time (s): 16.24
Train | Epoch 8.4 | Loss: 85.28, Accuracy (%): 8.05, Silent labels (%): 0.0, Time (s): 21.47
Train | Epoch 8.5 | Loss: 85.17, Accuracy (%): 8.38, Silent labels (%): 0.0, Time (s): 26.45
Train | Epoch 8.6 | Loss: 85.84, Accuracy (%): 7.82, Silent labels (%): 0.0, Time (s): 31.37
Train | Epoch 8.7 | Loss: 85.78, Accuracy (%): 7.72, Silent labels (%): 0.0, Time (s): 36.34
Train | Epoch 8.8 | Loss: 85.64, Accuracy (%): 8.23, Silent labels (%): 0.0, Time (s): 41.25
Train | Epoch 8.9 | Loss: 86.01, Accuracy (%): 7.83, Silent labels (%): 0.0, Time (s): 46.48
Train | Epoch 9.0 | Loss: 85.94, Accuracy (%): 8.15, Silent labels (%): 0.0, Time (s): 51.99
