C:\Users\alexc\AppData\Local\Programs\Python\Python311\python.exe D:\Cojo\agcojocaru-Adapting-unconstrained-spiking-neural-networks-to\experiments\mnist\train_spike_count.py 
2024-05-16 14:38:05.419071: I tensorflow/core/util/port.cc:113] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2024-05-16 14:38:06.328611: I tensorflow/core/util/port.cc:113] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
This network will be trained using DT = 0.05
Numpy seed: 599816849, Cupy seed: 524483391
Loading datasets...
Creating network...
Training...
Train | Epoch 0.1 | Loss: 120.04, Accuracy (%): 8.75, Silent labels (%): 26.17, Time (s): 16.93
Train | Epoch 5.8 | Loss: 6.23, Accuracy (%): 98.47, Silent labels (%): 0.0, Time (s): 40.83
Train | Epoch 5.9 | Loss: 6.38, Accuracy (%): 98.2, Silent labels (%): 0.0, Time (s): 45.84
Train | Epoch 6.0 | Loss: 6.29, Accuracy (%): 98.15, Silent labels (%): 0.0, Time (s): 50.85
Test | Epoch 6.0 | Loss: 6.65, Accuracy (%): 97.9, Learning rate: 0.003, Hidden layer 1 spike counts: 337.74, Output layer spike counts: 41.18, Hidden layer 1 silents (%): 0.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 522.04, Output layer weights norm: 74.05, Time (s): 1.46
Best accuracy: 97.9%, Networks save to: best_model
Train | Epoch 6.1 | Loss: 5.71, Accuracy (%): 98.62, Silent labels (%): 0.0, Time (s): 4.84
Train | Epoch 6.2 | Loss: 5.86, Accuracy (%): 98.52, Silent labels (%): 0.0, Time (s): 9.78
Train | Epoch 6.3 | Loss: 5.97, Accuracy (%): 98.42, Silent labels (%): 0.0, Time (s): 14.77
Train | Epoch 6.4 | Loss: 5.93, Accuracy (%): 98.35, Silent labels (%): 0.0, Time (s): 19.68
Train | Epoch 6.5 | Loss: 5.95, Accuracy (%): 98.28, Silent labels (%): 0.0, Time (s): 24.57
Train | Epoch 6.6 | Loss: 5.88, Accuracy (%): 98.47, Silent labels (%): 0.0, Time (s): 29.47
Train | Epoch 6.7 | Loss: 5.89, Accuracy (%): 98.5, Silent labels (%): 0.0, Time (s): 34.35
Train | Epoch 6.8 | Loss: 5.79, Accuracy (%): 98.55, Silent labels (%): 0.0, Time (s): 39.17
Train | Epoch 6.9 | Loss: 5.82, Accuracy (%): 98.58, Silent labels (%): 0.0, Time (s): 43.97
Train | Epoch 7.0 | Loss: 5.77, Accuracy (%): 98.53, Silent labels (%): 0.0, Time (s): 48.83
Test | Epoch 7.0 | Loss: 6.38, Accuracy (%): 98.02, Learning rate: 0.003, Hidden layer 1 spike counts: 322.45, Output layer spike counts: 41.38, Hidden layer 1 silents (%): 0.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 532.94, Output layer weights norm: 76.61, Time (s): 1.4
Best accuracy: 98.02%, Networks save to: best_model
Train | Epoch 7.1 | Loss: 5.61, Accuracy (%): 98.48, Silent labels (%): 0.0, Time (s): 4.68
Train | Epoch 7.2 | Loss: 5.4, Accuracy (%): 98.78, Silent labels (%): 0.0, Time (s): 9.53
Train | Epoch 7.3 | Loss: 5.58, Accuracy (%): 98.45, Silent labels (%): 0.0, Time (s): 14.37
Train | Epoch 7.4 | Loss: 5.55, Accuracy (%): 98.77, Silent labels (%): 0.02, Time (s): 19.33
Train | Epoch 7.5 | Loss: 5.41, Accuracy (%): 98.75, Silent labels (%): 0.0, Time (s): 24.47
Train | Epoch 7.6 | Loss: 5.61, Accuracy (%): 98.57, Silent labels (%): 0.0, Time (s): 29.4
Train | Epoch 7.7 | Loss: 5.46, Accuracy (%): 98.58, Silent labels (%): 0.0, Time (s): 34.23
Train | Epoch 7.8 | Loss: 5.58, Accuracy (%): 98.7, Silent labels (%): 0.0, Time (s): 38.94
Train | Epoch 7.9 | Loss: 5.49, Accuracy (%): 98.63, Silent labels (%): 0.0, Time (s): 43.9
Train | Epoch 8.0 | Loss: 5.58, Accuracy (%): 98.5, Silent labels (%): 0.02, Time (s): 48.65
Test | Epoch 8.0 | Loss: 6.2, Accuracy (%): 98.12, Learning rate: 0.003, Hidden layer 1 spike counts: 306.5, Output layer spike counts: 41.63, Hidden layer 1 silents (%): 0.38, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 543.79, Output layer weights norm: 78.88, Time (s): 1.45
Best accuracy: 98.12%, Networks save to: best_model
Train | Epoch 8.1 | Loss: 5.46, Accuracy (%): 98.7, Silent labels (%): 0.0, Time (s): 4.66
Train | Epoch 8.2 | Loss: 5.47, Accuracy (%): 98.68, Silent labels (%): 0.0, Time (s): 9.4
Train | Epoch 8.3 | Loss: 5.19, Accuracy (%): 98.97, Silent labels (%): 0.0, Time (s): 14.15
Train | Epoch 8.4 | Loss: 5.16, Accuracy (%): 98.78, Silent labels (%): 0.0, Time (s): 18.83
Train | Epoch 8.5 | Loss: 5.09, Accuracy (%): 98.92, Silent labels (%): 0.0, Time (s): 23.72
Train | Epoch 8.6 | Loss: 5.1, Accuracy (%): 98.8, Silent labels (%): 0.0, Time (s): 28.61
Train | Epoch 8.7 | Loss: 5.35, Accuracy (%): 98.62, Silent labels (%): 0.0, Time (s): 33.58
Train | Epoch 8.8 | Loss: 5.13, Accuracy (%): 98.7, Silent labels (%): 0.02, Time (s): 38.37
Train | Epoch 8.9 | Loss: 5.05, Accuracy (%): 99.02, Silent labels (%): 0.0, Time (s): 43.15
Train | Epoch 9.0 | Loss: 5.21, Accuracy (%): 98.73, Silent labels (%): 0.0, Time (s): 47.78
Test | Epoch 9.0 | Loss: 6.06, Accuracy (%): 98.14, Learning rate: 0.003, Hidden layer 1 spike counts: 289.98, Output layer spike counts: 41.19, Hidden layer 1 silents (%): 0.38, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 554.68, Output layer weights norm: 81.27, Time (s): 1.4
Best accuracy: 98.14%, Networks save to: best_model
Train | Epoch 9.1 | Loss: 4.81, Accuracy (%): 99.03, Silent labels (%): 0.0, Time (s): 4.49
Train | Epoch 9.2 | Loss: 5.0, Accuracy (%): 99.03, Silent labels (%): 0.0, Time (s): 9.08
Train | Epoch 9.3 | Loss: 5.06, Accuracy (%): 98.9, Silent labels (%): 0.0, Time (s): 13.64
Train | Epoch 9.4 | Loss: 4.95, Accuracy (%): 99.02, Silent labels (%): 0.0, Time (s): 18.26
Train | Epoch 9.5 | Loss: 5.08, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 22.79
Train | Epoch 9.6 | Loss: 4.8, Accuracy (%): 99.1, Silent labels (%): 0.0, Time (s): 27.39
Train | Epoch 9.7 | Loss: 5.03, Accuracy (%): 98.72, Silent labels (%): 0.02, Time (s): 32.02
Train | Epoch 9.8 | Loss: 5.1, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 36.48
Train | Epoch 9.9 | Loss: 5.02, Accuracy (%): 98.85, Silent labels (%): 0.0, Time (s): 40.93
Train | Epoch 10.0 | Loss: 5.05, Accuracy (%): 98.83, Silent labels (%): 0.0, Time (s): 45.41
Test | Epoch 10.0 | Loss: 5.87, Accuracy (%): 98.25, Learning rate: 0.003, Hidden layer 1 spike counts: 282.56, Output layer spike counts: 41.81, Hidden layer 1 silents (%): 0.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 565.69, Output layer weights norm: 83.69, Time (s): 1.36
Best accuracy: 98.25%, Networks save to: best_model
This network will be trained using DT = 0.0005
Numpy seed: 1669282779, Cupy seed: 1059501709
Loading datasets...
Creating network...
Training...
Train | Epoch 0.1 | Loss: 54.3, Accuracy (%): 67.1, Silent labels (%): 9.22, Time (s): 15.09
Train | Epoch 0.2 | Loss: 26.34, Accuracy (%): 89.42, Silent labels (%): 0.08, Time (s): 30.46
Train | Epoch 0.3 | Loss: 20.91, Accuracy (%): 91.27, Silent labels (%): 0.03, Time (s): 44.33
Train | Epoch 0.4 | Loss: 17.59, Accuracy (%): 93.45, Silent labels (%): 0.03, Time (s): 56.79
Train | Epoch 0.5 | Loss: 16.3, Accuracy (%): 93.23, Silent labels (%): 0.02, Time (s): 68.21
Train | Epoch 0.6 | Loss: 15.14, Accuracy (%): 93.85, Silent labels (%): 0.03, Time (s): 78.84
Train | Epoch 0.7 | Loss: 14.25, Accuracy (%): 94.35, Silent labels (%): 0.0, Time (s): 88.88
Train | Epoch 0.8 | Loss: 13.12, Accuracy (%): 95.15, Silent labels (%): 0.0, Time (s): 98.23
Train | Epoch 0.9 | Loss: 12.58, Accuracy (%): 95.57, Silent labels (%): 0.0, Time (s): 107.33
Train | Epoch 1.0 | Loss: 12.25, Accuracy (%): 95.53, Silent labels (%): 0.0, Time (s): 116.18
Test | Epoch 1.0 | Loss: 11.87, Accuracy (%): 95.74, Learning rate: 0.003, Hidden layer 1 spike counts: 622.9, Output layer spike counts: 40.43, Hidden layer 1 silents (%): 1.38, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 470.01, Output layer weights norm: 58.64, Time (s): 2.16
Best accuracy: 95.74%, Networks save to: best_model
Train | Epoch 1.1 | Loss: 11.51, Accuracy (%): 95.85, Silent labels (%): 0.0, Time (s): 8.45
Train | Epoch 1.2 | Loss: 11.29, Accuracy (%): 95.88, Silent labels (%): 0.0, Time (s): 16.67
Train | Epoch 1.3 | Loss: 10.97, Accuracy (%): 96.15, Silent labels (%): 0.0, Time (s): 24.91
Train | Epoch 1.4 | Loss: 10.6, Accuracy (%): 96.12, Silent labels (%): 0.02, Time (s): 32.76
Train | Epoch 1.5 | Loss: 10.14, Accuracy (%): 96.55, Silent labels (%): 0.0, Time (s): 40.31
Train | Epoch 1.6 | Loss: 10.05, Accuracy (%): 96.58, Silent labels (%): 0.0, Time (s): 47.73
Train | Epoch 1.7 | Loss: 9.81, Accuracy (%): 96.67, Silent labels (%): 0.0, Time (s): 55.01
Train | Epoch 1.8 | Loss: 9.84, Accuracy (%): 96.72, Silent labels (%): 0.0, Time (s): 62.43
Train | Epoch 1.9 | Loss: 9.6, Accuracy (%): 96.65, Silent labels (%): 0.0, Time (s): 69.62
Train | Epoch 2.0 | Loss: 9.44, Accuracy (%): 96.8, Silent labels (%): 0.0, Time (s): 76.61
Test | Epoch 2.0 | Loss: 9.33, Accuracy (%): 96.93, Learning rate: 0.003, Hidden layer 1 spike counts: 490.37, Output layer spike counts: 40.48, Hidden layer 1 silents (%): 1.62, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 480.49, Output layer weights norm: 62.75, Time (s): 2.02
Best accuracy: 96.93%, Networks save to: best_model
Train | Epoch 2.1 | Loss: 8.98, Accuracy (%): 96.8, Silent labels (%): 0.0, Time (s): 6.82
Train | Epoch 2.2 | Loss: 8.8, Accuracy (%): 97.23, Silent labels (%): 0.0, Time (s): 13.66
Train | Epoch 2.3 | Loss: 8.73, Accuracy (%): 97.23, Silent labels (%): 0.0, Time (s): 20.43
Train | Epoch 2.4 | Loss: 8.44, Accuracy (%): 97.43, Silent labels (%): 0.02, Time (s): 27.14
Train | Epoch 2.5 | Loss: 8.31, Accuracy (%): 97.42, Silent labels (%): 0.0, Time (s): 33.79
Train | Epoch 2.6 | Loss: 8.29, Accuracy (%): 97.5, Silent labels (%): 0.0, Time (s): 40.34
Train | Epoch 2.7 | Loss: 8.32, Accuracy (%): 97.22, Silent labels (%): 0.0, Time (s): 47.0
Train | Epoch 2.8 | Loss: 8.39, Accuracy (%): 97.17, Silent labels (%): 0.0, Time (s): 53.63
Train | Epoch 2.9 | Loss: 8.13, Accuracy (%): 97.35, Silent labels (%): 0.0, Time (s): 59.98
Train | Epoch 3.0 | Loss: 8.1, Accuracy (%): 97.25, Silent labels (%): 0.0, Time (s): 66.33
Test | Epoch 3.0 | Loss: 8.16, Accuracy (%): 97.29, Learning rate: 0.003, Hidden layer 1 spike counts: 432.19, Output layer spike counts: 40.97, Hidden layer 1 silents (%): 1.88, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 490.58, Output layer weights norm: 65.8, Time (s): 2.03
Best accuracy: 97.29%, Networks save to: best_model
Train | Epoch 3.1 | Loss: 7.65, Accuracy (%): 97.53, Silent labels (%): 0.0, Time (s): 6.18
Train | Epoch 3.2 | Loss: 7.45, Accuracy (%): 97.7, Silent labels (%): 0.0, Time (s): 12.59
Train | Epoch 3.3 | Loss: 7.22, Accuracy (%): 98.0, Silent labels (%): 0.0, Time (s): 18.85
Train | Epoch 3.4 | Loss: 7.58, Accuracy (%): 97.5, Silent labels (%): 0.0, Time (s): 25.19
Train | Epoch 3.5 | Loss: 7.49, Accuracy (%): 97.68, Silent labels (%): 0.0, Time (s): 31.9
Train | Epoch 3.6 | Loss: 7.57, Accuracy (%): 97.68, Silent labels (%): 0.0, Time (s): 38.06
Train | Epoch 3.7 | Loss: 7.31, Accuracy (%): 97.95, Silent labels (%): 0.0, Time (s): 44.09
Train | Epoch 3.8 | Loss: 7.34, Accuracy (%): 97.8, Silent labels (%): 0.02, Time (s): 50.12
Train | Epoch 3.9 | Loss: 7.27, Accuracy (%): 97.48, Silent labels (%): 0.0, Time (s): 56.0
Train | Epoch 4.0 | Loss: 7.08, Accuracy (%): 97.93, Silent labels (%): 0.0, Time (s): 61.79
Test | Epoch 4.0 | Loss: 7.48, Accuracy (%): 97.47, Learning rate: 0.003, Hidden layer 1 spike counts: 398.84, Output layer spike counts: 41.33, Hidden layer 1 silents (%): 1.38, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 501.13, Output layer weights norm: 68.77, Time (s): 1.99
Best accuracy: 97.47%, Networks save to: best_model
Train | Epoch 4.1 | Loss: 6.73, Accuracy (%): 97.97, Silent labels (%): 0.0, Time (s): 5.6
Train | Epoch 4.2 | Loss: 6.88, Accuracy (%): 97.95, Silent labels (%): 0.0, Time (s): 11.53
Train | Epoch 4.3 | Loss: 6.67, Accuracy (%): 98.17, Silent labels (%): 0.0, Time (s): 17.32
Train | Epoch 4.4 | Loss: 6.72, Accuracy (%): 98.17, Silent labels (%): 0.0, Time (s): 23.13
Train | Epoch 4.5 | Loss: 6.74, Accuracy (%): 98.03, Silent labels (%): 0.0, Time (s): 29.03
Train | Epoch 4.6 | Loss: 6.47, Accuracy (%): 98.03, Silent labels (%): 0.0, Time (s): 34.92
Train | Epoch 4.7 | Loss: 6.75, Accuracy (%): 97.92, Silent labels (%): 0.0, Time (s): 41.14
Train | Epoch 4.8 | Loss: 6.5, Accuracy (%): 98.1, Silent labels (%): 0.0, Time (s): 47.08
Train | Epoch 4.9 | Loss: 6.44, Accuracy (%): 98.18, Silent labels (%): 0.0, Time (s): 52.38
Train | Epoch 5.0 | Loss: 6.41, Accuracy (%): 98.03, Silent labels (%): 0.0, Time (s): 57.97
Test | Epoch 5.0 | Loss: 6.84, Accuracy (%): 97.79, Learning rate: 0.003, Hidden layer 1 spike counts: 365.86, Output layer spike counts: 41.45, Hidden layer 1 silents (%): 1.5, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 511.65, Output layer weights norm: 71.05, Time (s): 1.77
Best accuracy: 97.79%, Networks save to: best_model
Train | Epoch 5.1 | Loss: 5.8, Accuracy (%): 98.5, Silent labels (%): 0.0, Time (s): 5.58
Train | Epoch 5.2 | Loss: 5.92, Accuracy (%): 98.47, Silent labels (%): 0.0, Time (s): 10.91
Train | Epoch 5.3 | Loss: 6.23, Accuracy (%): 98.28, Silent labels (%): 0.0, Time (s): 16.21
Train | Epoch 5.4 | Loss: 5.92, Accuracy (%): 98.62, Silent labels (%): 0.0, Time (s): 21.42
Train | Epoch 5.5 | Loss: 5.96, Accuracy (%): 98.23, Silent labels (%): 0.0, Time (s): 26.86
Train | Epoch 5.6 | Loss: 5.87, Accuracy (%): 98.38, Silent labels (%): 0.0, Time (s): 32.31
Train | Epoch 5.7 | Loss: 6.03, Accuracy (%): 98.42, Silent labels (%): 0.0, Time (s): 37.54
Train | Epoch 5.8 | Loss: 6.01, Accuracy (%): 98.27, Silent labels (%): 0.0, Time (s): 42.7
Train | Epoch 5.9 | Loss: 6.09, Accuracy (%): 97.88, Silent labels (%): 0.0, Time (s): 47.77
Train | Epoch 6.0 | Loss: 6.01, Accuracy (%): 98.17, Silent labels (%): 0.0, Time (s): 52.79
Test | Epoch 6.0 | Loss: 6.68, Accuracy (%): 97.86, Learning rate: 0.003, Hidden layer 1 spike counts: 331.02, Output layer spike counts: 40.73, Hidden layer 1 silents (%): 1.5, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 522.38, Output layer weights norm: 72.98, Time (s): 1.47
Best accuracy: 97.86%, Networks save to: best_model
Train | Epoch 6.1 | Loss: 5.54, Accuracy (%): 98.62, Silent labels (%): 0.0, Time (s): 4.83
Train | Epoch 6.2 | Loss: 5.87, Accuracy (%): 98.23, Silent labels (%): 0.0, Time (s): 9.84
Train | Epoch 6.3 | Loss: 5.6, Accuracy (%): 98.77, Silent labels (%): 0.0, Time (s): 14.9
Train | Epoch 6.4 | Loss: 5.59, Accuracy (%): 98.58, Silent labels (%): 0.0, Time (s): 19.78
Train | Epoch 6.5 | Loss: 5.77, Accuracy (%): 98.35, Silent labels (%): 0.0, Time (s): 25.05
Train | Epoch 6.6 | Loss: 5.62, Accuracy (%): 98.37, Silent labels (%): 0.0, Time (s): 30.32
Train | Epoch 6.7 | Loss: 5.79, Accuracy (%): 98.63, Silent labels (%): 0.0, Time (s): 35.28
Train | Epoch 6.8 | Loss: 5.97, Accuracy (%): 98.55, Silent labels (%): 0.0, Time (s): 40.05
Train | Epoch 6.9 | Loss: 6.29, Accuracy (%): 98.55, Silent labels (%): 0.02, Time (s): 45.0
Train | Epoch 7.0 | Loss: 6.54, Accuracy (%): 98.58, Silent labels (%): 0.0, Time (s): 50.04
Test | Epoch 7.0 | Loss: 7.74, Accuracy (%): 97.95, Learning rate: 0.003, Hidden layer 1 spike counts: 330.65, Output layer spike counts: 38.96, Hidden layer 1 silents (%): 1.38, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 534.79, Output layer weights norm: 75.4, Time (s): 1.53
Best accuracy: 97.95%, Networks save to: best_model
Train | Epoch 7.1 | Loss: 6.63, Accuracy (%): 98.9, Silent labels (%): 0.02, Time (s): 4.86
Train | Epoch 7.2 | Loss: 7.32, Accuracy (%): 98.68, Silent labels (%): 0.0, Time (s): 9.79
Train | Epoch 7.3 | Loss: 7.92, Accuracy (%): 98.75, Silent labels (%): 0.0, Time (s): 14.97
Train | Epoch 7.4 | Loss: 8.46, Accuracy (%): 98.67, Silent labels (%): 0.03, Time (s): 20.18
Train | Epoch 7.5 | Loss: 9.46, Accuracy (%): 98.67, Silent labels (%): 0.03, Time (s): 25.46
Train | Epoch 7.6 | Loss: 10.43, Accuracy (%): 98.5, Silent labels (%): 0.05, Time (s): 30.71
Train | Epoch 7.7 | Loss: 10.75, Accuracy (%): 98.67, Silent labels (%): 0.03, Time (s): 36.12
Train | Epoch 7.8 | Loss: 11.35, Accuracy (%): 98.48, Silent labels (%): 0.07, Time (s): 41.7
Train | Epoch 7.9 | Loss: 11.62, Accuracy (%): 98.37, Silent labels (%): 0.03, Time (s): 47.02
Train | Epoch 8.0 | Loss: 11.54, Accuracy (%): 98.72, Silent labels (%): 0.02, Time (s): 52.42
Test | Epoch 8.0 | Loss: 13.02, Accuracy (%): 97.94, Learning rate: 0.003, Hidden layer 1 spike counts: 416.35, Output layer spike counts: 35.43, Hidden layer 1 silents (%): 1.5, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 549.31, Output layer weights norm: 79.42, Time (s): 2.01
Train | Epoch 8.1 | Loss: 11.44, Accuracy (%): 98.73, Silent labels (%): 0.02, Time (s): 5.57
Train | Epoch 8.2 | Loss: 11.57, Accuracy (%): 98.75, Silent labels (%): 0.02, Time (s): 11.03
Train | Epoch 8.3 | Loss: 10.91, Accuracy (%): 99.02, Silent labels (%): 0.03, Time (s): 16.56
Train | Epoch 8.4 | Loss: 10.79, Accuracy (%): 98.9, Silent labels (%): 0.0, Time (s): 21.99
Train | Epoch 8.5 | Loss: 10.38, Accuracy (%): 98.83, Silent labels (%): 0.02, Time (s): 27.48
Train | Epoch 8.6 | Loss: 10.05, Accuracy (%): 98.95, Silent labels (%): 0.02, Time (s): 32.84
Train | Epoch 8.7 | Loss: 10.25, Accuracy (%): 98.73, Silent labels (%): 0.0, Time (s): 38.16
Train | Epoch 8.8 | Loss: 9.76, Accuracy (%): 98.63, Silent labels (%): 0.0, Time (s): 43.41
Train | Epoch 8.9 | Loss: 9.47, Accuracy (%): 98.65, Silent labels (%): 0.0, Time (s): 48.58
Train | Epoch 9.0 | Loss: 9.18, Accuracy (%): 98.75, Silent labels (%): 0.02, Time (s): 53.81
Test | Epoch 9.0 | Loss: 9.77, Accuracy (%): 98.01, Learning rate: 0.003, Hidden layer 1 spike counts: 395.34, Output layer spike counts: 39.4, Hidden layer 1 silents (%): 1.75, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 561.42, Output layer weights norm: 81.67, Time (s): 1.91
Best accuracy: 98.01%, Networks save to: best_model
Train | Epoch 9.1 | Loss: 8.31, Accuracy (%): 99.1, Silent labels (%): 0.02, Time (s): 5.16
Train | Epoch 9.2 | Loss: 7.54, Accuracy (%): 99.18, Silent labels (%): 0.0, Time (s): 10.3
Train | Epoch 9.3 | Loss: 7.27, Accuracy (%): 99.12, Silent labels (%): 0.0, Time (s): 15.53
Train | Epoch 9.4 | Loss: 7.4, Accuracy (%): 98.78, Silent labels (%): 0.0, Time (s): 20.48
Train | Epoch 9.5 | Loss: 7.04, Accuracy (%): 98.95, Silent labels (%): 0.0, Time (s): 25.29
Train | Epoch 9.6 | Loss: 7.12, Accuracy (%): 98.95, Silent labels (%): 0.0, Time (s): 30.2
Train | Epoch 9.7 | Loss: 6.86, Accuracy (%): 98.98, Silent labels (%): 0.0, Time (s): 34.96
Train | Epoch 9.8 | Loss: 6.98, Accuracy (%): 98.6, Silent labels (%): 0.0, Time (s): 39.7
Train | Epoch 9.9 | Loss: 6.68, Accuracy (%): 98.95, Silent labels (%): 0.02, Time (s): 44.48
Train | Epoch 10.0 | Loss: 6.77, Accuracy (%): 98.75, Silent labels (%): 0.0, Time (s): 49.14
Test | Epoch 10.0 | Loss: 7.74, Accuracy (%): 98.15, Learning rate: 0.003, Hidden layer 1 spike counts: 353.3, Output layer spike counts: 40.08, Hidden layer 1 silents (%): 1.88, Output layer silents (%): 0.0, Hidden layer 1 weights norm: 572.26, Output layer weights norm: 83.09, Time (s): 1.71
Best accuracy: 98.15%, Networks save to: best_model

Process finished with exit code 0
